system,qid,doc_precision@k,doc_recall@k,doc_ndcg@k,doc_mrr,sent_precision@k,sent_recall@k,sent_ndcg@k,sent_mrr,evidence_precision,evidence_recall,evidence_f1,full_rationale_recovered,verdict_correct,fever_score,json_valid
Dense+Rerank,108,0.6,1.0,1.0,1.0,0.4000000000000001,0.2222222222222222,0.4852285551163226,1.0,1.0,0.2222222222222222,0.3636363636363636,1.0,1.0,1.0,1.0
Dense+Rerank,1084,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,109,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1090,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,1105,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.7039180890341347,1.0,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense+Rerank,1141,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6508205185601091,1.0,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense+Rerank,1142,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,1145,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.4367467095119258,0.3333333333333333,1.0,0.6666666666666666,0.8000000000000002,1.0,0.0,0.0,1.0
Dense+Rerank,1153,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,0.25,0.5,0.3333333333333333,1.0,1.0,1.0,1.0
Dense+Rerank,1158,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,116,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,1171,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1210,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,122,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,1227,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1234,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1238,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1258,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Dense+Rerank,1265,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1276,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1311,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.4000000000000001,0.5531464700081437,1.0,1.0,0.4000000000000001,0.5714285714285715,1.0,1.0,1.0,1.0
Dense+Rerank,1312,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1324,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1333,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.6666666666666666,1.0,0.7777777777777777,1.0,1.0,1.0,1.0
Dense+Rerank,1355,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1360,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,1366,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.8888888888888888,1.0,0.9333333333333332,1.0,0.0,0.0,1.0
Dense+Rerank,1367,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.10000000000000002,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,1373,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.25,0.3903800499921017,1.0,0.5,0.25,0.3333333333333333,0.0,1.0,0.0,1.0
Dense+Rerank,1381,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.3065735963827292,0.3333333333333333,0.5,0.5,0.5,1.0,0.0,0.0,1.0
Dense+Rerank,1391,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,1393,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,1406,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,144,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.46927872602275644,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,152,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,0.6666666666666666,1.0,0.8000000000000002,1.0,0.0,0.0,1.0
Dense+Rerank,156,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,157,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,166,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,178,0.6,0.75,0.8318724637288826,1.0,0.4000000000000001,0.2857142857142857,0.5087403079104241,1.0,1.0,0.2857142857142857,0.4444444444444445,1.0,1.0,1.0,1.0
Dense+Rerank,203,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.20000000000000004,0.21398626473452756,0.5,0.5,0.20000000000000004,0.28571428571428575,1.0,1.0,1.0,1.0
Dense+Rerank,22,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,235,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.46927872602275644,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,242,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,245,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,256,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,283,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.4444444444444444,1.0,0.611111111111111,1.0,1.0,1.0,1.0
Dense+Rerank,290,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.37777777777777777,1.0,1.0,1.0,1.0
Dense+Rerank,308,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,330,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,331,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,332,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8503449055347546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,334,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.7653606369886217,1.0,0.5,0.3333333333333333,0.4000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,339,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.75369761125927,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
Dense+Rerank,340,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.477623703503218,0.5,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense+Rerank,342,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,366,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,381,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,382,0.20000000000000004,1.0,0.38685280723454163,0.20000000000000004,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense+Rerank,396,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
Dense+Rerank,400,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,414,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,430,0.20000000000000004,1.0,0.43067655807339306,0.25,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,441,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Dense+Rerank,46,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,466,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.46927872602275644,1.0,0.20000000000000004,0.3333333333333333,0.25,0.0,1.0,0.0,1.0
Dense+Rerank,47,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,482,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,500,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,505,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,515,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,531,0.20000000000000004,0.3333333333333333,0.20210734650054754,0.25,0.20000000000000004,0.3333333333333333,0.18154179253735267,0.20000000000000004,0.5,0.3333333333333333,0.4000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,541,0.20000000000000004,0.5,0.38685280723454163,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,547,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,548,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,0.3333333333333333,0.2960819109658652,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0
Dense+Rerank,55,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,0.3333333333333333,0.23463936301137822,0.3333333333333333,0.5,0.3333333333333333,0.4000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,562,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,566,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.25,0.4000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense+Rerank,58,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,624,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,626,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,661,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6508205185601091,1.0,0.5,0.3333333333333333,0.4000000000000001,0.0,1.0,0.0,1.0
Dense+Rerank,665,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8503449055347546,1.0,0.6666666666666666,1.0,0.8000000000000002,1.0,1.0,1.0,1.0
Dense+Rerank,668,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.8318724637288826,1.0,1.0,0.75,0.8571428571428571,1.0,1.0,1.0,1.0
Dense+Rerank,669,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.5,0.5585075862632192,1.0,0.5,0.25,0.3333333333333333,1.0,1.0,1.0,1.0
Dense+Rerank,71,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6509209298071326,0.5,0.6666666666666666,1.0,0.8000000000000002,1.0,0.0,0.0,1.0
Dense+Rerank,749,0.20000000000000004,1.0,0.5,0.3333333333333333,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,76,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,0.611111111111111,0.8333333333333334,0.7000000000000001,1.0,1.0,1.0,1.0
Dense+Rerank,788,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.38685280723454163,0.20000000000000004,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,789,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,797,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,802,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.6666666666666666,0.5,0.5555555555555555,1.0,1.0,1.0,1.0
Dense+Rerank,807,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense+Rerank,812,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.3333333333333333,0.46927872602275644,1.0,0.5,0.3333333333333333,0.4000000000000001,0.0,1.0,0.0,1.0
Dense+Rerank,841,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.04545454545454545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dense+Rerank,856,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,857,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,86,0.4000000000000001,1.0,0.6934264036172708,0.5,0.4000000000000001,1.0,0.6509209298071326,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,881,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,883,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,885,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.6131471927654584,1.0,0.8333333333333334,0.5,0.611111111111111,1.0,1.0,1.0,1.0
Dense+Rerank,909,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,0.5,0.3065735963827292,0.3333333333333333,0.5,0.5,0.5,1.0,1.0,1.0,1.0
Dense+Rerank,923,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,928,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,930,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,941,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,942,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.5,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0
Dense+Rerank,955,0.4000000000000001,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,965,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6508205185601091,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Dense+Rerank,984,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
Dense+Rerank,990,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Dense+Rerank,994,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.43067655807339306,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1000,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1004,0.6,1.0,0.9674679834891693,1.0,0.6,0.375,0.722726572644952,1.0,1.0,0.375,0.5454545454545454,1.0,1.0,1.0,1.0
GraphRAG,1005,0.6,1.0,0.9674679834891693,1.0,0.6,0.375,0.722726572644952,1.0,1.0,0.375,0.5454545454545454,1.0,1.0,1.0,1.0
GraphRAG,1023,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1040,0.20000000000000004,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,1045,0.20000000000000004,1.0,1.0,1.0,0.8000000000000002,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1050,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.5,0.38685280723454163,0.5,0.6666666666666666,0.5,0.5555555555555555,0.0,1.0,0.0,1.0
GraphRAG,108,0.6,1.0,1.0,1.0,0.6,0.3333333333333333,0.6992148198508502,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0
GraphRAG,1084,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,109,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1090,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GraphRAG,1105,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,0.6666666666666666,0.6713860725233042,1.0,1.0,0.6666666666666666,0.8000000000000002,1.0,1.0,1.0,1.0
GraphRAG,1141,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,0.6797310500037655,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1142,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GraphRAG,1145,0.20000000000000004,1.0,1.0,1.0,0.6,1.0,0.8854598815714874,1.0,0.9166666666666666,1.0,0.9523809523809524,1.0,0.0,0.0,1.0
GraphRAG,1153,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.5,0.8333333333333334,0.611111111111111,1.0,1.0,1.0,1.0
GraphRAG,1158,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.6666666666666666,1.0,0.7777777777777777,1.0,1.0,1.0,1.0
GraphRAG,116,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,1171,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1210,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
GraphRAG,122,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1227,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1234,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1238,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1258,0.20000000000000004,1.0,0.6309297535714575,0.5,0.20000000000000004,1.0,0.6309297535714575,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0
GraphRAG,1265,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1276,0.20000000000000004,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,1311,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,0.20000000000000004,0.3391602052736162,1.0,0.3333333333333333,0.20000000000000004,0.25,1.0,1.0,1.0,1.0
GraphRAG,1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,1324,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1333,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
GraphRAG,1355,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1360,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1366,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.8772153153380492,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,1367,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.5012658353418871,0.25,0.6666666666666666,1.0,0.8000000000000002,1.0,1.0,1.0,1.0
GraphRAG,1373,0.20000000000000004,1.0,1.0,1.0,0.6,0.75,0.6096199500078984,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0
GraphRAG,1381,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.9197207891481876,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
GraphRAG,1391,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,1.0,1.0,1.0
GraphRAG,1393,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
GraphRAG,1406,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
GraphRAG,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
GraphRAG,152,0.20000000000000004,1.0,1.0,1.0,0.4000000000000001,1.0,0.6934264036172708,0.5,0.611111111111111,0.8333333333333334,0.7000000000000001,1.0,0.0,0.0,1.0
GraphRAG,156,0.20000000000000004,1.0,0.6309297535714575,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,0.0,1.0
GraphRAG,157,0.20000000000000004,1.0,1.0,1.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
